-6.996115239901936622e-01,6.696502125448840215e-02,-2.327025117845336333e-01,-2.133021842362523124e+00,-3.011271680260557471e+00,-2.055990609990967777e-01,-7.735092279537858495e-01,1.106040784673726129e+00,2.818691484332855879e-01,1.998137582222829112e+00,1.410338602716892931e+00,-1.055649095122021652e+00,1.750016159403074312e+00,-1.706373749605201828e+00,3.717685937298673693e-01,1.347871046309646326e-01,-1.782962508315534489e+00,-9.587233811504111136e-01,2.496725794165619128e+00,-8.125803570510228280e-01,-2.220486591771767326e+00,3.426418506649376861e-01,-3.424635445486873264e-01,1.413318770293358506e+00,2.925559454029010187e+00,-1.103826809155833644e+00,2.718107885937243395e+00
-1.930010410501034279e+00,6.032748762933786146e-01,-9.550262413047475030e-02,-2.414167524862636735e-02,1.570775531028937522e+00,-9.624686939613362746e-01,-8.496030812278252409e-01,1.158891276752176541e-01,-9.204543091217001760e-02,7.842449210483883881e-01,-3.628308432529018246e-01,-3.141929730541628829e-02,-9.271747641742520418e-01,9.012582219576433795e-01,-6.875652465223410781e-01,-1.565282819874704301e-01,1.435451082244118437e+00,-3.802479069808369694e+00,3.722517162572607785e-01,-2.060206388719807991e-01,7.034114506599212779e-01,-4.861211592912746959e-01,-5.237825035682964758e-01,1.397643674653426649e+00,1.631098716073826171e+00,3.635012286055497865e-01,1.276134000765490217e+00
-4.491364783338717276e-02,-5.788102666609690194e-01,-6.366565836453640381e-01,-1.413067565455819574e+00,-1.620315858456800040e+00,-9.028360899971832332e-02,6.883662968230451762e-01,1.656703367389077641e+00,-1.280549837759898057e+00,2.219271721231598493e-01,2.178858272693401599e+00,7.216984884948850210e-02,7.811016378352239609e-02,-2.232545379952420639e+00,9.426916417207854837e-02,5.690353398705411125e-01,-3.794428621445117833e-01,-2.114158521645587374e+00,1.335155538773689754e+00,5.425900728780717053e-01,2.417768643661075967e-01,9.250114443278809606e-01,-1.315770435074792966e+00,-5.849645079332745912e-01,3.159504622156123155e+00,4.951521567898402032e-01,1.388269477703526177e-02
1.868634939440090736e+00,-3.891828308090081734e-01,-2.779469510473836280e+00,-6.365987852067822583e-01,-2.241871491658717463e+00,1.172682163678933520e+00,2.850872297307747605e+00,1.571897946540678159e+00,-1.851393613386461912e+00,-1.469333758682495716e+00,-1.212875023630497484e+00,-3.646918948836578855e-01,2.851809063565167612e+00,1.952731455705416785e-01,2.500516080105141814e-01,2.367540550519621423e+00,-2.562173007869216868e+00,-2.028198454935554729e+00,-6.127196512021998442e-01,2.247520227258867020e+00,1.423086523706005024e-01,1.828522881459822003e+00,9.609666056663165312e-01,-4.425834951413879503e-01,-6.744747883497267393e-01,-9.890261546679818272e-01,-5.643973812340387711e-03
-1.311520922669850320e+00,3.969051697789231503e-01,-4.160426377694526057e-02,6.430433923317445677e-01,-4.934462609765560837e-01,2.254805870971566595e+00,-5.977692662767276899e-02,-1.759395173838151472e+00,4.038290100592326071e-01,-1.318245340894391049e+00,4.083719223817065536e-01,1.266058305487397950e+00,3.880848768834101126e+00,-7.144136299863890205e-02,-1.006429661354467431e+00,7.933896522736587353e-02,1.521920670446177626e+00,9.821946043857536779e-01,-9.485387391821231695e-01,-4.420929524236376196e+00,1.089389808557909234e+00,5.833851670317921068e-01,-3.187137763759940956e+00,8.304756673897994990e-01,3.805567025632044520e-01,-1.042789672314224259e+00,8.928235204466735686e-01
8.598703495292026044e-01,1.634679643124448800e+00,-1.639166229772108796e+00,2.535985474884620228e+00,-1.067344449632484427e+00,1.153233052840440642e+00,1.958050568229156241e+00,6.917244408893450380e-01,-6.225190785751104627e-01,1.906442562958083009e+00,-7.023692367667369041e-01,-1.579482064871838842e+00,-5.463147352532026213e-01,2.653042459637183104e+00,-2.314042099524620255e+00,-2.141658240519442646e+00,-1.424209957450581210e-01,1.958828875178482587e+00,-3.964253612274941108e-01,2.380005051894401036e-01,1.436068446502490881e+00,1.678514638073768550e+00,-2.660652369534254547e+00,-1.765826170309197751e+00,8.140335183622681159e-01,-1.608018526380656343e+00,-2.339751314373963886e+00
3.565743711282285955e-01,-1.555543325243252673e-01,-1.997582072127530584e-01,-2.008891269584972772e+00,-1.430453228790017350e+00,8.543086390358459181e-02,3.984967185307985438e-01,-1.299567700341457410e+00,-9.843060554995222144e-01,-1.155304524014380219e+00,6.304303984954064966e-01,1.688379287108949578e+00,-1.499798706435654161e+00,1.509742877342640677e+00,2.874563315672307162e+00,1.169774728182663592e+00,8.187535660419644756e-01,3.705365346521304337e-01,1.375111009218523028e+00,6.082293840968576448e-02,-1.120761771271153950e+00,-3.089351681604747268e-01,-1.710851960023727913e-01,-1.531423748128490914e+00,8.645209493899488340e-01,-1.567465413125200158e+00,1.262592485901477435e+00
3.935277374834595943e-01,-2.478082556845822293e-01,-2.589437441115895466e-01,-1.161092231877063785e+00,1.540802531390611241e-01,-8.438576516206454103e-01,-1.400559521284232778e+00,1.253577597600010085e+00,-1.500028091782420914e+00,8.062335015099711955e-01,-7.669692206805384105e-02,5.721429916609105382e-01,1.708277439146566934e+00,7.263700183403103139e-02,-9.685118999037423126e-01,-5.496990942403338076e-01,-6.629656116397328880e-01,-1.525537025850348893e+00,-6.342314781149755998e-01,6.676624000502245915e-01,-1.246646159271222187e-01,1.867942561200101881e-01,1.288779868616333479e-01,1.411869954322352960e+00,1.806646264365918908e+00,-9.393129875557242325e-01,1.754026914620685718e+00
5.457686294485075001e-02,6.674545193780065944e-01,-7.794359940858478497e-01,1.516108628994166929e-01,1.137442320876893564e+00,3.878679263397988297e+00,-9.943240554417100974e-01,1.523015482475663873e+00,1.755255859249104933e-01,-6.401252239884017703e-01,3.941464363672894100e-01,-1.014821409805244157e+00,-1.231565368901366586e+00,-9.948699284182930258e-01,-1.258914795348283988e+00,2.251742267138059361e+00,-7.251505909750245449e-01,8.614257749837703759e-01,-2.372118476977107537e+00,-3.216772691175803001e+00,1.694355170725998727e+00,1.250205504038980342e-01,-1.641078342779806576e+00,8.725157521146094386e-02,1.661817785550558035e+00,-2.134129320458871271e-01,3.814077844193851652e-01
4.414141347935688908e-01,-1.903929544937166263e+00,7.041832318865732798e-01,-2.304829958201432827e-01,1.197210365436273793e+00,7.773566669240474791e-01,3.685468450199507195e-01,-2.049070139993345863e-01,2.396053794033939255e+00,-3.131087339718447993e-01,1.874661892867203195e+00,-1.673456819081590607e+00,-1.599305587416038898e+00,8.213786649475732782e-01,-8.258005975434670187e-01,-8.472247756687304454e-01,2.290512227885161511e+00,-3.003433080748712028e-02,-1.039313681298828174e+00,-1.124684750580770221e+00,-1.558435204661147377e+00,2.097996476823941414e+00,-1.943841001873551633e-01,-6.778465632678379316e-02,1.654573746460484829e+00,-2.366091275980209296e+00,-7.022036502439132910e-01
3.736863604513960269e+00,-2.277554927901478621e+00,-1.707145395866989324e+00,-8.793301908751518514e-01,-2.139213116805009640e-01,7.778367667272251262e-02,-9.444052879502756737e-01,7.226135298294883436e-02,3.485414243795844635e-01,8.266595564742209579e-01,-1.051801375087779711e+00,2.848394306819456157e-01,-2.134961215789215494e+00,-1.303808037975741629e-01,1.462949465061282428e+00,-3.387949090437566979e-01,1.118449226139846209e+00,-1.939821544645322859e+00,1.118578798733336654e+00,-7.753270285123041727e-01,1.215430621006520440e+00,-1.197559429200466763e+00,1.270937129403038046e+00,7.603105656366405951e-02,2.679215483897631422e+00,-3.995762070547340672e-01,-3.134764356975294763e-01
