-2.480683624364621032e-01,-1.269873410804548963e-01,-6.956790654013782216e-02,3.932240237664671456e-01,-1.290289228362971052e-01,-3.017953877077776959e-01,5.875242248595506922e-01,2.578788514641011664e-01,-3.094608240104803620e-01,3.170411996353206252e-01,8.583575742772181494e-02,-2.489627111158987660e-01,1.175717876981576676e-01,2.810408451683262809e-01,1.513781945409219953e-01,-3.111510070756086099e-01,-2.492272035580882505e-01,-3.929240728526586235e-01,2.155464045892858949e-01,6.083312620053786812e-01,-3.568718014989826770e-01,2.213513572182110589e-01,1.064075871374464272e-01,-4.973537917304099998e-01,-1.665833657149127511e-01,6.691433475955177283e-03,3.454998875415939835e-02
-2.378781241883825559e-01,-5.831682059276688951e-02,7.703133445673035484e-02,2.895082316233854591e-02,-1.294597780724476843e-01,-8.620384171418982167e-02,2.566550000978797264e-01,-2.096273194732424516e-01,-1.245484142776254605e-01,9.563764172462325963e-02,-5.707223410323030571e-02,6.162112871097539385e-02,-1.600254319629695332e-01,-7.572965336985446050e-02,1.088442720977253059e-01,1.683600401133761304e-01,1.563361336122855438e-01,3.329924404862925624e-01,-6.825008340196142553e-02,6.850378488733532834e-02,1.531523691591005210e-01,2.161541807427162787e-01,3.226993274005458129e-03,-1.184462404564649574e-01,-1.077448747450784755e-01,-1.439031484270642258e-01,-1.321730974518163237e-01
-4.481290652554081322e-01,-1.379081794006929707e-01,-2.198645024064145026e-01,1.123951038818046255e-01,-3.864864155180777749e-02,9.607846002254374906e-02,1.396644613455068629e-01,4.013119549106949902e-02,-3.400669806859681898e-01,3.088919517297966100e-01,-1.556450492727347312e-01,-1.152950530969615167e-01,-1.139305998122637636e-01,6.589034877081204056e-02,-1.479640570624849993e-01,2.235485699497086476e-01,3.104383283608391775e-01,1.750530236886950475e-01,-9.540716798350320398e-04,-3.372541358813190004e-02,-1.706821756038508220e-01,-2.523100722386621975e-01,-3.025550154276830384e-01,3.982153391832087275e-01,8.429736660905026713e-02,1.415548277729414273e-01,3.616229090377070521e-01
-1.696645942135308893e-01,1.659358421517579119e-01,4.565505945315606606e-01,-2.814494930786557436e-01,-1.133898867645515840e-01,-2.154257221083153275e-04,-1.191796792586752307e-01,4.330454614413696210e-03,2.477382024961779713e-02,1.297938461533357235e-01,1.293662605956441836e-01,2.870773715457628494e-01,1.395703696677217942e-01,8.156818472298142664e-02,-4.093835477323825439e-02,-5.636416533402650864e-02,1.331439649038794748e-01,-2.347291002059792298e-01,-8.535594628276904627e-02,-5.583766011970515974e-02,-2.220933502724672104e-01,-5.397937663715896006e-02,2.540027737389635165e-01,-4.081405199131244235e-03,-1.364852011076746474e-01,-1.950903688971941941e-01,1.293254326818403695e-02
5.790786480712429435e-02,-1.178888614145262997e-01,2.558230724078051216e-02,-2.052033922834866492e-02,-9.522832138659400106e-03,-1.366655615845377147e-01,-9.902611444010722686e-02,-4.792419760190193972e-02,1.626860323951582754e-01,-2.689690249920612466e-02,-1.800109207189409116e-02,-2.820439061738230779e-01,4.189599921115424314e-02,1.917266506208486349e-02,-1.393808334944605758e-02,2.505459367328843889e-02,1.975406205397899351e-01,-1.838559115572553082e-01,-1.081211874649537635e-01,-6.144347972733023300e-02,7.835563435741364768e-02,5.611133570347976995e-01,-7.605827313258523015e-02,8.897155105091893862e-03,-9.821794649688646295e-02,-1.564482344300394123e-01,2.287365441140376821e-01
-3.945424995036630467e-01,-1.107549455239951047e-01,2.027822802518338199e-02,-3.690092252100812820e-01,9.129357681499773725e-02,7.399975638102430919e-02,-9.916418129760823374e-03,-3.132544584310093527e-01,3.457835090490617158e-02,4.438283921889422667e-01,-1.011737299785932381e-01,3.240794797343747868e-01,3.349154359493137223e-01,6.628512210289769224e-02,-2.400150061709629135e-01,-1.191583568989279390e-01,3.929962669843046347e-02,4.258144182674580835e-02,1.949674530662907912e-01,-1.164117629249822039e-01,-2.912601388693752957e-01,-3.701524191078935933e-01,7.706169500432828549e-03,-3.359458313205347657e-02,3.660809573694536745e-01,-2.057173538969655213e-01,6.271816360320427997e-01
1.029155326910837776e-01,4.184763321788164542e-02,3.397749735072250199e-02,-1.039189524311936730e-01,-3.407258630751798523e-02,-5.944879875017647364e-02,-1.455150883003603068e-01,2.007352634870515351e-01,-1.501318998288592999e-01,-9.768064664592641250e-03,-1.550210295630561064e-01,-1.271601602438653805e-02,-1.671131467484359978e-01,-3.408191002652131985e-02,8.606588767134003282e-02,-9.681101646992801291e-02,3.701195834593145606e-01,6.321894661663601811e-02,2.532538984973732865e-01,6.154466638909019544e-02,-1.361119800116242229e-02,-3.210670329220203234e-01,2.325247201584940970e-01,-5.989274598144376377e-02,-2.840033211509885858e-01,1.356930760618828280e-01,9.929236907369726195e-02
8.344960661755292108e-02,3.603327745687961992e-02,1.569947365178418486e-01,-3.339734881725290871e-01,8.296941009817784818e-02,7.823945244960415352e-03,-3.386766536672335126e-02,3.290137285144812546e-02,5.572229014047703349e-02,1.353059035332789262e-01,-1.643465215374148927e-02,1.822202518169897811e-01,-1.011365551238766619e-01,3.267833187460128519e-02,-2.418743369343929195e-01,1.415391308912840596e-01,-2.232082960149489037e-01,-1.475988362402315124e-01,-1.806306936570254151e-01,-2.464970802478929635e-01,4.083269679944886293e-02,-6.581229930784240900e-02,6.898436208579530882e-02,2.050573351012950352e-01,2.083958519775689355e-01,1.683090720854257261e-01,-2.463679965117794579e-02
-6.171137980951527102e-02,-1.139452218623010632e-01,-1.609081029485769782e-02,-1.242153159631457712e-02,-7.258319022302078816e-02,-4.868632302231746048e-03,3.202531493312119060e-02,9.770697318657960151e-02,4.862135240306923734e-02,-1.077242585687892829e-01,-1.281616788235468984e-01,7.189904319633649843e-02,-9.622840009006503048e-02,-5.144069593911299726e-02,-3.338847182225331001e-02,-3.847332038232451068e-02,1.262692251249882824e-01,2.056988828647300094e-01,9.012358957119631642e-02,2.010243054036958965e-01,7.662569864391333141e-02,7.469471670492461302e-02,-2.807037539554559369e-01,-3.208590601672449416e-02,-5.673908621632799826e-02,3.124309319839638777e-01,-2.694931529246426538e-01
-2.520915664023183345e-01,3.191083460098112501e-01,1.741331304863249496e-01,-2.979499867297580318e-01,7.591907824253069093e-02,-3.927278678094735520e-01,-2.873287020863171115e-01,-3.352526376579138823e-02,5.353680606339947801e-01,2.839322818141329918e-01,-1.619748120175052222e-02,7.530847666309919974e-02,-8.003579800672054601e-02,-4.909599823112238970e-01,2.495798226033614856e-02,-1.560139175223153873e-01,-1.965256503046263481e-01,-1.143272962403666243e-01,3.872350277899199722e-01,-1.593488802647839431e-01,6.911602043510839399e-02,1.964013384711593979e-01,-2.215730340335733337e-02,-2.183431515400755807e-01,3.282873588099875506e-01,2.445107450567166746e-02,1.632444494990727968e-01
